,z1_leverage_ratio <- z1_leverage_ratio,z1_leverage_ratio <- pf_gav_nav_ratio,z1_leverage_ratio <- vix_mean,z1_leverage_ratio <- cot_lev_net,pf_gav_nav_ratio <- z1_leverage_ratio,pf_gav_nav_ratio <- pf_gav_nav_ratio,pf_gav_nav_ratio <- vix_mean,pf_gav_nav_ratio <- cot_lev_net,vix_mean <- z1_leverage_ratio,vix_mean <- pf_gav_nav_ratio,vix_mean <- vix_mean,vix_mean <- cot_lev_net,cot_lev_net <- z1_leverage_ratio,cot_lev_net <- pf_gav_nav_ratio,cot_lev_net <- vix_mean,cot_lev_net <- cot_lev_net
0,0.9999999999999999,0.0,0.0,0.0,0.0045468474375063034,0.9954531525624937,0.0,0.0,0.14150855592743364,0.004548316973318458,0.8539431270992479,0.0,0.165109851139181,0.0062179171348986425,0.000799379674372345,0.8278728520515479
1,0.7972051184296084,3.0901344860992676e-05,0.19385152034182723,0.00891245988370343,0.06926855539690412,0.7496958671439137,0.134334524049899,0.046701053409283114,0.2307595262068976,0.004941313519244021,0.7642176187149248,8.154155893351939e-05,0.13999772613754696,0.08081063141251167,0.06706782884983054,0.7121238136001108
2,0.588020107062078,0.0007437361566613355,0.3971143780664082,0.014121778714852519,0.15965979369738997,0.6001147281189333,0.1648591247278132,0.07536635345586348,0.295327816374227,0.00982537685322082,0.6934872899971714,0.0013595167753808202,0.12142676815758982,0.14354304777239674,0.09379806765184841,0.641232116418165
3,0.4924426729928693,0.0031618880600731247,0.49076145710100144,0.013633981846056183,0.22862034751345572,0.53049307344012,0.1436258634945897,0.09726071555183453,0.3250266593141617,0.016376876589708815,0.6525949127982159,0.006001551297913661,0.11273507552565795,0.19480415859965927,0.09220023329436836,0.6002605325803144
4,0.47330170895671236,0.007809293303179516,0.5068876082276284,0.012001389512479865,0.27017945760964573,0.4985002282323956,0.11376119569450564,0.11755911846345292,0.32899683665425805,0.022911699961170446,0.635528950425722,0.012562512958849447,0.11183588725542393,0.2375363032191174,0.08289997428315266,0.5677278352423061
5,0.4818054009411465,0.014584877271453463,0.49123612999992416,0.01237359178747589,0.289576838293106,0.484039019254209,0.08990325602844895,0.13648088642423606,0.3227974425350162,0.028691741537347826,0.6296382938022442,0.01887252212539162,0.1181799184285664,0.2722234770320857,0.07432812673381245,0.5352684778055354
6,0.49075418009515775,0.022809517038374288,0.4708550705651286,0.015581232301339336,0.2947160925579476,0.47821190860235013,0.07374405193428861,0.15332794690541365,0.31617304928693146,0.03373846196571792,0.6262008671475177,0.023887621599832713,0.13034741405642045,0.2996485197434392,0.06738933123569381,0.5026147349644465
7,0.49179914967945054,0.03158231504196313,0.4557953104167176,0.020823224861868803,0.29243494412595483,0.47692925756388516,0.0629468889473553,0.16768890936280476,0.31176208528878874,0.03833834752995897,0.6223097422476163,0.0275898249336359,0.14553614361395936,0.3213568270265408,0.06110744876737915,0.4719995805921208
