,z1_leverage_ratio -> z1_leverage_ratio,z1_leverage_ratio -> pf_gav_nav_ratio,z1_leverage_ratio -> vix_mean,z1_leverage_ratio -> cot_lev_net,pf_gav_nav_ratio -> z1_leverage_ratio,pf_gav_nav_ratio -> pf_gav_nav_ratio,pf_gav_nav_ratio -> vix_mean,pf_gav_nav_ratio -> cot_lev_net,vix_mean -> z1_leverage_ratio,vix_mean -> pf_gav_nav_ratio,vix_mean -> vix_mean,vix_mean -> cot_lev_net,cot_lev_net -> z1_leverage_ratio,cot_lev_net -> pf_gav_nav_ratio,cot_lev_net -> vix_mean,cot_lev_net -> cot_lev_net
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.6606827367889685,-0.0411055930345573,0.3259970699277317,0.14090410192617076,0.11346437164463996,0.8378289111029641,-0.23182900769100964,-0.5216385680970064,-0.4501414397555783,-0.22240089946372021,0.5416888414440685,-0.2600024732548103,0.13283103617421177,-0.18505773767964434,-0.016272562471371085,0.5173658120091813
2,0.303809305852896,-0.1601746458624936,0.3992062095110383,0.1026740910301252,0.20509373432061273,0.8453854971259754,-0.2743347827809314,-0.6306581240977623,-0.6010082495881542,-0.24018718867039993,0.2024718968526602,-0.22277071777863294,0.14280890417596082,-0.25263033555964887,0.06897074727115843,0.38714798108320053
3,0.016486496097768606,-0.2544716658868825,0.3507488512992164,0.07568671297772929,0.2711415059185543,0.877578379081857,-0.2674665913959837,-0.6670403622168016,-0.5450603200413369,-0.18033545714939392,-0.026942753105635583,-0.1272907737268609,0.08606551136853553,-0.30451512940657455,0.1361831188013975,0.3342686516172674
4,-0.16581417271627805,-0.3058946778266043,0.25313358534220926,0.08302739923000743,0.3105065255930231,0.9070408962324054,-0.24908600038157577,-0.6951356820359929,-0.38535370898629256,-0.09913699686372052,-0.14840431883250474,-0.041582017313202276,0.005409965966915135,-0.3508156017284368,0.166982013137306,0.3085050443229849
5,-0.24717600992348632,-0.32113351466413226,0.1526288951943041,0.1133427442055581,0.3278514643748461,0.9312187187673122,-0.23266964152657954,-0.7242723316259461,-0.2045655088414393,-0.026519321351614385,-0.18235366596619304,0.01448813858671799,-0.0704172797968153,-0.38837402893460377,0.16852499151671768,0.29995546090805353
6,-0.2533912916356411,-0.3138143818383474,0.07470240157235676,0.15164328371198307,0.3307943526741062,0.9525035729812098,-0.22325367655247422,-0.7537830436092118,-0.05415248216415399,0.024064609605471552,-0.15955451372755294,0.039917453251098,-0.12660678392715838,-0.41548563441275493,0.15348760228763267,0.3040385747693487
7,-0.21650171577732363,-0.2971836068314412,0.028144290675581746,0.18702605385307236,0.3269952862975454,0.9735827365588282,-0.22164801215882313,-0.7821873871001659,0.04407724089323021,0.05048602932944406,-0.11031088402011237,0.041953158439900454,-0.15949510429190583,-0.4333021013428971,0.13324321650012635,0.31628592412185186
8,-0.1645847443122151,-0.2809595202634304,0.010518910760256952,0.21395975233729195,0.3223812883170913,0.9962989744437383,-0.22644127630213895,-0.8088313087897762,0.09007761939802107,0.05725631709006459,-0.05777193505512269,0.030261436549892076,-0.17250571895379962,-0.4446414556736912,0.11548664063492031,0.332545531391978
